path,label,photo_id
data/synth_squares/img/sq_02646_r.png,r,synth_041
data/squares/empty/026_c7.png,empty,026
data/squares/Q/060_d7.png,Q,060
data/squares/k/011_e3.png,k,011
data/synth_squares/img/sq_00673_K.png,K,synth_010
data/squares/empty/043_g5.png,empty,043
data/synth_squares/img/sq_01221_P.png,P,synth_019
data/squares/empty/029_d3.png,empty,029
data/squares/n/055_h7.png,n,055
data/synth_squares/img/sq_02799_N.png,N,synth_043
data/squares/empty/039_g8.png,empty,039
data/squares/empty/048_g5.png,empty,048
data/synth_squares/img/sq_03384_p.png,p,synth_052
data/squares/empty/066_c6.png,empty,066
data/synth_squares/img/sq_01550_r.png,r,synth_024
data/squares/R/036_e8.png,R,036
data/squares/empty/034_d3.png,empty,034
data/synth_squares/img/sq_01719_p.png,p,synth_026
data/synth_squares/img/sq_01514_r.png,r,synth_023
data/squares/empty/025_c8.png,empty,025
data/synth_squares/img/sq_00745_empty.png,empty,synth_011
data/synth_squares/img/sq_01667_R.png,R,synth_026
data/squares/B/035_f8.png,B,035
data/synth_squares/img/sq_03235_p.png,p,synth_050
data/squares/r/011_g4.png,r,011
data/synth_squares/img/sq_00278_p.png,p,synth_004
data/squares/empty/015_g3.png,empty,015
data/squares/K/008_d8.png,K,008
data/synth_squares/img/sq_03579_q.png,q,synth_055
data/squares/empty/039_f5.png,empty,039
data/squares/empty/011_g7.png,empty,011
data/synth_squares/img/sq_02050_K.png,K,synth_032
data/synth_squares/img/sq_03881_K.png,K,synth_060
data/squares/empty/015_a2.png,empty,015
data/synth_squares/img/sq_02511_r.png,r,synth_039
data/squares/empty/008_f5.png,empty,008
data/synth_squares/img/sq_00677_k.png,k,synth_010
data/synth_squares/img/sq_00828_K.png,K,synth_012
data/synth_squares/img/sq_02691_N.png,N,synth_042
data/squares/b/005_b7.png,b,005
data/synth_squares/img/sq_03205_N.png,N,synth_050
data/synth_squares/img/sq_01691_empty.png,empty,synth_026
data/squares/empty/008_f1.png,empty,008
data/synth_squares/img/sq_02514_p.png,p,synth_039
data/synth_squares/img/sq_01773_B.png,B,synth_027
data/synth_squares/img/sq_00611_N.png,N,synth_009
data/squares/empty/050_f8.png,empty,050
data/squares/empty/030_a6.png,empty,030
data/squares/R/046_c4.png,R,046
data/squares/empty/001_h3.png,empty,001
data/synth_squares/img/sq_02313_r.png,r,synth_036
data/squares/empty/028_f6.png,empty,028
data/synth_squares/img/sq_00960_R.png,R,synth_015
data/synth_squares/img/sq_00395_P.png,P,synth_006
data/synth_squares/img/sq_01443_empty.png,empty,synth_022
data/squares/empty/025_c5.png,empty,025
data/synth_squares/img/sq_03259_empty.png,empty,synth_050
data/squares/empty/043_f1.png,empty,043
data/squares/empty/028_f5.png,empty,028
data/squares/empty/052_g3.png,empty,052
data/synth_squares/img/sq_02254_p.png,p,synth_035
data/synth_squares/img/sq_03841_b.png,b,synth_060
data/squares/empty/050_h4.png,empty,050
data/synth_squares/img/sq_02125_empty.png,empty,synth_033
data/synth_squares/img/sq_02627_Q.png,Q,synth_041
data/synth_squares/img/sq_02947_r.png,r,synth_046
data/squares/empty/029_e3.png,empty,029
data/squares/empty/007_a7.png,empty,007
data/synth_squares/img/sq_03824_k.png,k,synth_059
data/squares/empty/012_d6.png,empty,012
data/squares/N/023_e3.png,N,023
data/squares/empty/029_e1.png,empty,029
data/squares/empty/037_e6.png,empty,037
data/squares/empty/061_d8.png,empty,061
data/synth_squares/img/sq_02209_R.png,R,synth_034
data/squares/empty/048_h4.png,empty,048
data/squares/empty/007_e6.png,empty,007
data/synth_squares/img/sq_03861_N.png,N,synth_060
data/synth_squares/img/sq_02176_q.png,q,synth_034
data/synth_squares/img/sq_02953_B.png,B,synth_046
data/squares/b/053_f7.png,b,053
data/synth_squares/img/sq_02983_P.png,P,synth_046
data/squares/empty/036_c8.png,empty,036
data/squares/empty/043_d4.png,empty,043
data/synth_squares/img/sq_03077_N.png,N,synth_048
data/squares/empty/012_f5.png,empty,012
data/synth_squares/img/sq_01521_Q.png,Q,synth_023
data/synth_squares/img/sq_02160_B.png,B,synth_033
data/synth_squares/img/sq_01921_k.png,k,synth_030
data/squares/empty/046_c7.png,empty,046
data/synth_squares/img/sq_02602_B.png,B,synth_040
data/squares/empty/002_c1.png,empty,002
data/squares/empty/046_d4.png,empty,046
data/synth_squares/img/sq_00706_P.png,P,synth_011
data/squares/empty/034_d1.png,empty,034
data/synth_squares/img/sq_03691_empty.png,empty,synth_057
data/synth_squares/img/sq_03351_k.png,k,synth_052
data/squares/r/011_a2.png,r,011
data/synth_squares/img/sq_00212_N.png,N,synth_003
data/squares/empty/066_d7.png,empty,066
data/synth_squares/img/sq_02384_q.png,q,synth_037
data/squares/empty/042_h5.png,empty,042
data/synth_squares/img/sq_03445_K.png,K,synth_053
data/squares/empty/041_d4.png,empty,041
data/squares/empty/040_e3.png,empty,040
data/squares/empty/048_h6.png,empty,048
data/synth_squares/img/sq_02166_b.png,b,synth_033
data/synth_squares/img/sq_03027_n.png,n,synth_047
data/synth_squares/img/sq_00357_q.png,q,synth_005
data/synth_squares/img/sq_03850_P.png,P,synth_060
data/synth_squares/img/sq_03586_P.png,P,synth_056
data/squares/n/013_h8.png,n,013
data/squares/empty/031_a1.png,empty,031
data/squares/empty/052_c5.png,empty,052
data/synth_squares/img/sq_00419_K.png,K,synth_006
data/synth_squares/img/sq_01177_Q.png,Q,synth_018
data/synth_squares/img/sq_02850_B.png,B,synth_044
data/squares/k/005_g1.png,k,005
data/squares/B/048_b8.png,B,048
data/synth_squares/img/sq_03148_K.png,K,synth_049
data/squares/empty/067_f6.png,empty,067
data/squares/empty/033_a8.png,empty,033
data/squares/empty/033_b7.png,empty,033
data/synth_squares/img/sq_00524_B.png,B,synth_008
data/synth_squares/img/sq_01635_k.png,k,synth_025
data/squares/empty/027_h8.png,empty,027
data/squares/empty/026_a5.png,empty,026
data/squares/empty/037_e5.png,empty,037
data/squares/N/026_d4.png,N,026
data/squares/k/038_g2.png,k,038
data/squares/empty/062_f8.png,empty,062
data/synth_squares/img/sq_03184_k.png,k,synth_049
data/squares/empty/013_a5.png,empty,013
data/squares/empty/017_b6.png,empty,017
data/squares/empty/005_f3.png,empty,005
data/squares/empty/066_g4.png,empty,066
data/squares/empty/061_f4.png,empty,061
data/squares/empty/043_c7.png,empty,043
data/squares/empty/028_h7.png,empty,028
data/synth_squares/img/sq_01575_K.png,K,synth_024
data/synth_squares/img/sq_01251_B.png,B,synth_019
data/synth_squares/img/sq_03176_Q.png,Q,synth_049
data/synth_squares/img/sq_02051_N.png,N,synth_032
data/synth_squares/img/sq_03684_B.png,B,synth_057
data/squares/N/013_g2.png,N,013
data/squares/empty/018_d2.png,empty,018
data/squares/empty/022_e7.png,empty,022
data/synth_squares/img/sq_00590_n.png,n,synth_009
data/squares/empty/003_d4.png,empty,003
data/synth_squares/img/sq_02264_n.png,n,synth_035
data/synth_squares/img/sq_02257_Q.png,Q,synth_035
data/synth_squares/img/sq_01808_R.png,R,synth_028
data/squares/empty/021_e5.png,empty,021
data/synth_squares/img/sq_03650_B.png,B,synth_057
data/synth_squares/img/sq_03874_empty.png,empty,synth_060
data/squares/empty/073_a8.png,empty,073
data/synth_squares/img/sq_03555_N.png,N,synth_055
data/squares/b/001_b6.png,b,001
data/squares/empty/006_a6.png,empty,006
data/synth_squares/img/sq_01835_K.png,K,synth_028
data/squares/N/058_a4.png,N,058
data/squares/empty/030_a8.png,empty,030
data/synth_squares/img/sq_00648_n.png,n,synth_010
data/synth_squares/img/sq_02889_q.png,q,synth_045
data/squares/empty/007_d6.png,empty,007
data/synth_squares/img/sq_00305_b.png,b,synth_004
data/synth_squares/img/sq_03715_B.png,B,synth_058
data/synth_squares/img/sq_00987_R.png,R,synth_015
data/synth_squares/img/sq_03276_R.png,R,synth_051
data/squares/empty/006_g6.png,empty,006
data/synth_squares/img/sq_00399_b.png,b,synth_006
data/squares/empty/030_e2.png,empty,030
data/synth_squares/img/sq_01083_P.png,P,synth_016
data/squares/empty/057_h7.png,empty,057
data/squares/empty/063_a2.png,empty,063
data/squares/empty/006_d7.png,empty,006
data/squares/empty/023_h6.png,empty,023
data/squares/empty/013_g6.png,empty,013
data/squares/empty/038_b2.png,empty,038
data/squares/empty/027_e5.png,empty,027
data/squares/empty/073_e6.png,empty,073
data/squares/empty/029_d6.png,empty,029
data/synth_squares/img/sq_01940_B.png,B,synth_030
data/squares/empty/064_c1.png,empty,064
data/squares/empty/003_d2.png,empty,003
data/squares/empty/060_a8.png,empty,060
data/synth_squares/img/sq_03507_K.png,K,synth_054
data/synth_squares/img/sq_03489_b.png,b,synth_054
data/synth_squares/img/sq_02147_Q.png,Q,synth_033
data/squares/empty/033_e6.png,empty,033
data/synth_squares/img/sq_01072_p.png,p,synth_016
data/synth_squares/img/sq_01665_R.png,R,synth_026
data/squares/empty/061_g5.png,empty,061
data/synth_squares/img/sq_02888_n.png,n,synth_045
data/squares/q/034_g1.png,q,034
data/squares/empty/015_c5.png,empty,015
data/synth_squares/img/sq_02795_b.png,b,synth_043
data/squares/p/024_b4.png,p,024
data/synth_squares/img/sq_02399_N.png,N,synth_037
data/squares/empty/066_g3.png,empty,066
data/squares/empty/028_f8.png,empty,028
data/squares/empty/029_h1.png,empty,029
data/synth_squares/img/sq_00010_r.png,r,synth_000
data/squares/empty/048_a5.png,empty,048
data/squares/B/029_h8.png,B,029
data/synth_squares/img/sq_03466_p.png,p,synth_054
data/squares/empty/043_h6.png,empty,043
data/synth_squares/img/sq_01593_empty.png,empty,synth_024
data/synth_squares/img/sq_03717_Q.png,Q,synth_058
data/squares/r/024_a6.png,r,024
data/synth_squares/img/sq_02748_N.png,N,synth_042
data/synth_squares/img/sq_01121_r.png,r,synth_017
data/squares/r/029_f3.png,r,029
data/squares/empty/028_a6.png,empty,028
data/synth_squares/img/sq_00101_N.png,N,synth_001
data/synth_squares/img/sq_02823_K.png,K,synth_044
data/squares/empty/014_c8.png,empty,014
data/synth_squares/img/sq_00135_q.png,q,synth_002
data/synth_squares/img/sq_02861_K.png,K,synth_044
data/squares/empty/022_a2.png,empty,022
data/synth_squares/img/sq_00479_n.png,n,synth_007
data/squares/empty/028_c3.png,empty,028
data/squares/empty/074_a7.png,empty,074
data/synth_squares/img/sq_01816_K.png,K,synth_028
data/squares/empty/062_a7.png,empty,062
data/synth_squares/img/sq_00544_r.png,r,synth_008
data/synth_squares/img/sq_02040_N.png,N,synth_031
data/squares/empty/011_h5.png,empty,011
data/synth_squares/img/sq_01421_B.png,B,synth_022
data/synth_squares/img/sq_03835_n.png,n,synth_059
data/squares/empty/065_g5.png,empty,065
data/synth_squares/img/sq_02144_r.png,r,synth_033
data/squares/empty/036_d7.png,empty,036
data/synth_squares/img/sq_00261_empty.png,empty,synth_004
data/squares/empty/065_d4.png,empty,065
data/synth_squares/img/sq_00763_p.png,p,synth_011
data/synth_squares/img/sq_02811_q.png,q,synth_043
data/synth_squares/img/sq_01595_p.png,p,synth_024
data/squares/empty/045_f7.png,empty,045
data/squares/empty/069_g3.png,empty,069
data/squares/empty/042_b1.png,empty,042
data/synth_squares/img/sq_01818_n.png,n,synth_028
data/squares/B/028_c5.png,B,028
data/squares/empty/057_a1.png,empty,057
data/synth_squares/img/sq_00195_n.png,n,synth_003
data/squares/empty/062_g3.png,empty,062
data/squares/empty/033_h1.png,empty,033
data/squares/empty/009_a7.png,empty,009
data/synth_squares/img/sq_00476_N.png,N,synth_007
data/squares/empty/074_b7.png,empty,074
data/squares/empty/002_g8.png,empty,002
data/synth_squares/img/sq_01010_n.png,n,synth_015
data/squares/k/023_g6.png,k,023
data/squares/B/066_b8.png,B,066
data/squares/empty/022_e6.png,empty,022
data/synth_squares/img/sq_00596_K.png,K,synth_009
data/squares/empty/042_c8.png,empty,042
data/squares/P/027_f4.png,P,027
data/synth_squares/img/sq_03497_N.png,N,synth_054
data/squares/empty/059_h6.png,empty,059
data/synth_squares/img/sq_01006_R.png,R,synth_015
data/synth_squares/img/sq_00674_p.png,p,synth_010
data/squares/empty/041_h2.png,empty,041
data/synth_squares/img/sq_01989_N.png,N,synth_031
data/squares/empty/027_d3.png,empty,027
data/squares/empty/013_e8.png,empty,013
data/squares/empty/022_b7.png,empty,022
data/squares/empty/069_h5.png,empty,069
data/squares/empty/002_f3.png,empty,002
data/squares/empty/010_b2.png,empty,010
data/squares/empty/011_a4.png,empty,011
data/synth_squares/img/sq_03659_n.png,n,synth_057
data/synth_squares/img/sq_01411_N.png,N,synth_022
data/synth_squares/img/sq_00813_Q.png,Q,synth_012
data/synth_squares/img/sq_01330_r.png,r,synth_020
data/synth_squares/img/sq_01519_b.png,b,synth_023
data/synth_squares/img/sq_02740_n.png,n,synth_042
data/squares/empty/002_f1.png,empty,002
data/synth_squares/img/sq_01071_R.png,R,synth_016
data/synth_squares/img/sq_00582_p.png,p,synth_009
data/synth_squares/img/sq_02842_p.png,p,synth_044
data/squares/empty/036_b4.png,empty,036
data/squares/empty/008_c8.png,empty,008
data/synth_squares/img/sq_00908_p.png,p,synth_014
data/synth_squares/img/sq_02917_K.png,K,synth_045
data/squares/empty/027_c2.png,empty,027
data/squares/empty/073_b1.png,empty,073
data/squares/empty/010_b3.png,empty,010
data/squares/empty/007_b3.png,empty,007
data/synth_squares/img/sq_01136_R.png,R,synth_017
data/squares/empty/036_d6.png,empty,036
data/squares/empty/068_c2.png,empty,068
data/squares/empty/064_e5.png,empty,064
data/synth_squares/img/sq_02380_N.png,N,synth_037
data/squares/B/074_f8.png,B,074
data/squares/N/037_c4.png,N,037
data/synth_squares/img/sq_00880_B.png,B,synth_013
data/squares/empty/000_b2.png,empty,000
data/synth_squares/img/sq_01320_Q.png,Q,synth_020
data/synth_squares/img/sq_03190_p.png,p,synth_049
data/squares/N/009_f3.png,N,009
data/squares/empty/024_b2.png,empty,024
data/squares/empty/045_a8.png,empty,045
data/squares/empty/071_f5.png,empty,071
data/squares/empty/025_g4.png,empty,025
data/squares/empty/041_f2.png,empty,041
data/squares/N/035_d1.png,N,035
data/squares/B/005_g7.png,B,005
data/squares/empty/068_c3.png,empty,068
data/squares/empty/004_b4.png,empty,004
data/squares/empty/039_d3.png,empty,039
data/squares/k/000_g5.png,k,000
data/synth_squares/img/sq_03121_n.png,n,synth_048
data/synth_squares/img/sq_02434_P.png,P,synth_038
data/synth_squares/img/sq_00152_R.png,R,synth_002
data/synth_squares/img/sq_02864_k.png,k,synth_044
data/squares/empty/070_h5.png,empty,070
data/squares/p/010_h2.png,p,010
data/squares/empty/022_a8.png,empty,022
data/synth_squares/img/sq_02117_K.png,K,synth_033
data/squares/empty/052_g7.png,empty,052
data/squares/empty/068_c5.png,empty,068
data/synth_squares/img/sq_02783_N.png,N,synth_043
data/squares/empty/025_a5.png,empty,025
data/squares/empty/030_e1.png,empty,030
data/synth_squares/img/sq_01068_p.png,p,synth_016
data/squares/empty/071_a8.png,empty,071
data/squares/empty/030_g2.png,empty,030
data/synth_squares/img/sq_02756_b.png,b,synth_043
data/squares/empty/025_e2.png,empty,025
data/synth_squares/img/sq_03736_R.png,R,synth_058
data/synth_squares/img/sq_02304_r.png,r,synth_036
data/squares/empty/066_a3.png,empty,066
data/squares/N/063_g5.png,N,063
data/synth_squares/img/sq_02588_N.png,N,synth_040
data/squares/empty/004_g2.png,empty,004
data/squares/empty/053_e7.png,empty,053
data/squares/empty/030_f1.png,empty,030
data/synth_squares/img/sq_03053_n.png,n,synth_047
data/synth_squares/img/sq_00741_K.png,K,synth_011
data/squares/empty/006_g5.png,empty,006
data/synth_squares/img/sq_02152_B.png,B,synth_033
data/synth_squares/img/sq_02962_p.png,p,synth_046
data/squares/empty/015_d6.png,empty,015
data/synth_squares/img/sq_00632_b.png,b,synth_009
data/squares/empty/055_f3.png,empty,055
data/squares/empty/020_e2.png,empty,020
data/squares/empty/002_g1.png,empty,002
data/synth_squares/img/sq_02000_b.png,b,synth_031
data/squares/empty/049_e1.png,empty,049
data/synth_squares/img/sq_01313_B.png,B,synth_020
data/synth_squares/img/sq_01238_B.png,B,synth_019
data/squares/empty/042_g7.png,empty,042
data/synth_squares/img/sq_01670_R.png,R,synth_026
data/squares/Q/024_b5.png,Q,024
data/squares/empty/068_h3.png,empty,068
data/squares/empty/004_e1.png,empty,004
data/squares/empty/032_c4.png,empty,032
data/squares/empty/066_d6.png,empty,066
data/squares/empty/068_c1.png,empty,068
data/squares/empty/022_g8.png,empty,022
data/synth_squares/img/sq_03145_P.png,P,synth_049
data/synth_squares/img/sq_00944_N.png,N,synth_014
data/synth_squares/img/sq_00500_P.png,P,synth_007
data/synth_squares/img/sq_02937_B.png,B,synth_045
data/squares/empty/032_h6.png,empty,032
data/synth_squares/img/sq_02344_P.png,P,synth_036
data/synth_squares/img/sq_02870_B.png,B,synth_044
data/squares/empty/024_g2.png,empty,024
data/synth_squares/img/sq_02744_k.png,k,synth_042
data/synth_squares/img/sq_01944_empty.png,empty,synth_030
data/squares/B/031_c4.png,B,031
data/squares/k/057_e4.png,k,057
data/squares/N/048_b7.png,N,048
data/squares/empty/017_e6.png,empty,017
data/synth_squares/img/sq_00134_n.png,n,synth_002
data/squares/empty/065_e6.png,empty,065
data/squares/empty/043_h7.png,empty,043
data/synth_squares/img/sq_03496_K.png,K,synth_054
data/squares/empty/017_d2.png,empty,017
data/synth_squares/img/sq_00169_k.png,k,synth_002
data/squares/empty/048_d1.png,empty,048
data/squares/empty/060_b3.png,empty,060
data/synth_squares/img/sq_00358_K.png,K,synth_005
data/squares/empty/025_a4.png,empty,025
data/squares/empty/034_f6.png,empty,034
data/squares/empty/019_a7.png,empty,019
data/squares/empty/044_d3.png,empty,044
data/synth_squares/img/sq_02133_N.png,N,synth_033
data/synth_squares/img/sq_00613_empty.png,empty,synth_009
data/synth_squares/img/sq_00157_R.png,R,synth_002
data/squares/empty/019_e4.png,empty,019
data/squares/empty/007_b6.png,empty,007
data/squares/empty/030_e8.png,empty,030
data/squares/empty/015_b2.png,empty,015
data/synth_squares/img/sq_02955_p.png,p,synth_046
data/synth_squares/img/sq_02975_r.png,r,synth_046
data/synth_squares/img/sq_01191_Q.png,Q,synth_018
data/squares/empty/064_a8.png,empty,064
data/synth_squares/img/sq_03021_p.png,p,synth_047
data/squares/empty/047_g1.png,empty,047
data/squares/empty/058_d8.png,empty,058
data/synth_squares/img/sq_01467_empty.png,empty,synth_022
data/synth_squares/img/sq_03576_Q.png,Q,synth_055
data/squares/empty/012_g1.png,empty,012
data/squares/empty/043_e7.png,empty,043
data/synth_squares/img/sq_01037_R.png,R,synth_016
data/squares/empty/027_a1.png,empty,027
data/squares/empty/041_f7.png,empty,041
data/squares/empty/023_a2.png,empty,023
data/squares/empty/058_c1.png,empty,058
data/squares/empty/049_h5.png,empty,049
data/squares/empty/009_e7.png,empty,009
data/synth_squares/img/sq_01630_k.png,k,synth_025
data/synth_squares/img/sq_02974_B.png,B,synth_046
data/synth_squares/img/sq_00937_k.png,k,synth_014
data/squares/empty/047_f4.png,empty,047
data/squares/empty/049_a2.png,empty,049
data/synth_squares/img/sq_00125_N.png,N,synth_001
data/squares/P/061_b3.png,P,061
data/synth_squares/img/sq_01631_R.png,R,synth_025
data/squares/empty/055_a7.png,empty,055
data/squares/empty/027_d4.png,empty,027
data/squares/empty/038_g3.png,empty,038
data/synth_squares/img/sq_02395_R.png,R,synth_037
data/squares/empty/064_f3.png,empty,064
data/synth_squares/img/sq_00046_R.png,R,synth_000
data/squares/empty/004_e3.png,empty,004
data/synth_squares/img/sq_02444_empty.png,empty,synth_038
data/squares/empty/030_e5.png,empty,030
data/synth_squares/img/sq_00369_n.png,n,synth_005
data/squares/empty/039_h4.png,empty,039
data/squares/empty/006_c2.png,empty,006
data/squares/empty/006_e3.png,empty,006
data/synth_squares/img/sq_02972_k.png,k,synth_046
data/synth_squares/img/sq_03718_p.png,p,synth_058
data/synth_squares/img/sq_01069_n.png,n,synth_016
data/squares/empty/033_g7.png,empty,033
data/synth_squares/img/sq_02519_r.png,r,synth_039
data/synth_squares/img/sq_01727_p.png,p,synth_026
data/squares/empty/023_e4.png,empty,023
data/squares/empty/000_f2.png,empty,000
data/synth_squares/img/sq_00142_b.png,b,synth_002
data/squares/empty/062_g4.png,empty,062
data/squares/empty/013_b4.png,empty,013
data/squares/empty/042_d3.png,empty,042
data/synth_squares/img/sq_02020_R.png,R,synth_031
data/synth_squares/img/sq_02411_P.png,P,synth_037
data/synth_squares/img/sq_02161_b.png,b,synth_033
data/squares/empty/070_b3.png,empty,070
data/squares/empty/066_e7.png,empty,066
data/squares/empty/006_f7.png,empty,006
data/squares/empty/039_h3.png,empty,039
data/synth_squares/img/sq_02330_P.png,P,synth_036
data/squares/empty/052_f6.png,empty,052
data/synth_squares/img/sq_03716_k.png,k,synth_058
data/squares/n/006_a4.png,n,006
data/synth_squares/img/sq_02911_p.png,p,synth_045
data/squares/empty/029_h3.png,empty,029
data/squares/empty/044_a1.png,empty,044
data/squares/K/020_b3.png,K,020
data/squares/empty/018_c1.png,empty,018
data/synth_squares/img/sq_02080_empty.png,empty,synth_032
data/synth_squares/img/sq_01067_K.png,K,synth_016
data/squares/B/012_b8.png,B,012
data/squares/empty/039_a7.png,empty,039
data/squares/empty/070_g7.png,empty,070
data/squares/Q/049_e4.png,Q,049
data/synth_squares/img/sq_00194_P.png,P,synth_003
data/squares/empty/050_d2.png,empty,050
data/synth_squares/img/sq_02137_K.png,K,synth_033
data/squares/empty/058_c4.png,empty,058
data/squares/empty/021_h1.png,empty,021
data/squares/k/052_h1.png,k,052
data/synth_squares/img/sq_00063_k.png,k,synth_000
data/squares/empty/004_f3.png,empty,004
data/squares/empty/058_h4.png,empty,058
data/synth_squares/img/sq_01435_b.png,b,synth_022
data/squares/empty/047_d7.png,empty,047
data/squares/empty/006_h3.png,empty,006
data/synth_squares/img/sq_00899_Q.png,Q,synth_014
data/squares/empty/009_f6.png,empty,009
data/squares/empty/007_b7.png,empty,007
data/synth_squares/img/sq_02997_B.png,B,synth_046
data/squares/B/025_g3.png,B,025
data/synth_squares/img/sq_01408_q.png,q,synth_022
data/squares/empty/008_c1.png,empty,008
data/synth_squares/img/sq_02788_B.png,B,synth_043
data/squares/n/064_e8.png,n,064
data/squares/empty/070_d3.png,empty,070
data/synth_squares/img/sq_02262_p.png,p,synth_035
data/synth_squares/img/sq_03844_q.png,q,synth_060
data/synth_squares/img/sq_03720_K.png,K,synth_058
data/squares/empty/010_a6.png,empty,010
data/squares/empty/047_g3.png,empty,047
data/squares/empty/019_e3.png,empty,019
data/squares/empty/029_d4.png,empty,029
data/squares/P/006_c4.png,P,006
data/synth_squares/img/sq_02827_Q.png,Q,synth_044
data/squares/empty/030_d5.png,empty,030
data/synth_squares/img/sq_01245_q.png,q,synth_019
data/squares/q/070_f1.png,q,070
data/synth_squares/img/sq_03543_R.png,R,synth_055
data/squares/empty/045_a2.png,empty,045
data/synth_squares/img/sq_00662_q.png,q,synth_010
data/squares/empty/070_c1.png,empty,070
data/synth_squares/img/sq_01971_empty.png,empty,synth_030
data/synth_squares/img/sq_00655_R.png,R,synth_010
data/squares/empty/022_c4.png,empty,022
data/squares/empty/039_g3.png,empty,039
data/squares/empty/008_b7.png,empty,008
data/synth_squares/img/sq_00295_P.png,P,synth_004
data/squares/empty/058_b2.png,empty,058
data/squares/empty/037_g2.png,empty,037
data/synth_squares/img/sq_01243_P.png,P,synth_019
data/synth_squares/img/sq_02365_K.png,K,synth_036
data/synth_squares/img/sq_03827_Q.png,Q,synth_059
data/synth_squares/img/sq_01845_K.png,K,synth_028
data/squares/P/068_d3.png,P,068
data/synth_squares/img/sq_03255_n.png,n,synth_050
data/synth_squares/img/sq_01825_r.png,r,synth_028
data/synth_squares/img/sq_01999_P.png,P,synth_031
data/synth_squares/img/sq_02920_B.png,B,synth_045
data/synth_squares/img/sq_03016_r.png,r,synth_047
data/synth_squares/img/sq_02441_P.png,P,synth_038
data/squares/empty/052_a5.png,empty,052
data/squares/empty/010_g3.png,empty,010
data/synth_squares/img/sq_01954_n.png,n,synth_030
data/synth_squares/img/sq_00593_k.png,k,synth_009
data/squares/empty/000_e4.png,empty,000
data/squares/n/011_e7.png,n,011
data/squares/empty/043_c8.png,empty,043
data/squares/empty/008_e8.png,empty,008
data/synth_squares/img/sq_02942_n.png,n,synth_045
data/squares/empty/024_b3.png,empty,024
data/squares/empty/049_a7.png,empty,049
data/squares/empty/060_e6.png,empty,060
data/squares/empty/062_e1.png,empty,062
data/synth_squares/img/sq_00501_n.png,n,synth_007
data/synth_squares/img/sq_02199_b.png,b,synth_034
data/squares/empty/046_a1.png,empty,046
data/synth_squares/img/sq_03751_k.png,k,synth_058
data/squares/empty/001_g5.png,empty,001
data/synth_squares/img/sq_03660_B.png,B,synth_057
data/synth_squares/img/sq_00864_P.png,P,synth_013
data/synth_squares/img/sq_02478_n.png,n,synth_038
data/synth_squares/img/sq_01297_k.png,k,synth_020
data/squares/empty/008_f2.png,empty,008
data/squares/empty/020_b6.png,empty,020
data/squares/empty/045_f6.png,empty,045
data/synth_squares/img/sq_03049_b.png,b,synth_047
data/squares/empty/044_h4.png,empty,044
data/squares/n/039_g5.png,n,039
data/squares/empty/003_b6.png,empty,003
data/synth_squares/img/sq_02906_q.png,q,synth_045
data/squares/k/015_h7.png,k,015
data/squares/empty/055_e4.png,empty,055
data/squares/empty/003_g1.png,empty,003
data/squares/empty/055_h4.png,empty,055
data/synth_squares/img/sq_03870_B.png,B,synth_060
data/synth_squares/img/sq_01532_q.png,q,synth_023
data/squares/empty/054_d6.png,empty,054
data/squares/empty/038_g1.png,empty,038
data/squares/n/058_a1.png,n,058
data/squares/empty/052_c6.png,empty,052
data/squares/empty/016_b6.png,empty,016
data/squares/empty/060_d2.png,empty,060
data/squares/empty/011_a1.png,empty,011
data/squares/empty/006_g4.png,empty,006
data/squares/empty/027_d1.png,empty,027
data/squares/p/023_b3.png,p,023
data/synth_squares/img/sq_00146_B.png,B,synth_002
data/synth_squares/img/sq_01805_q.png,q,synth_028
data/synth_squares/img/sq_03753_p.png,p,synth_058
data/synth_squares/img/sq_03409_b.png,b,synth_053
data/squares/empty/021_d6.png,empty,021
data/synth_squares/img/sq_02551_K.png,K,synth_039
data/squares/empty/061_b2.png,empty,061
data/synth_squares/img/sq_03412_p.png,p,synth_053
data/squares/r/022_h6.png,r,022
data/squares/empty/071_a1.png,empty,071
data/synth_squares/img/sq_00445_P.png,P,synth_006
data/squares/empty/044_d7.png,empty,044
data/synth_squares/img/sq_03667_r.png,r,synth_057
data/synth_squares/img/sq_02828_R.png,R,synth_044
data/synth_squares/img/sq_01476_N.png,N,synth_023
data/squares/K/053_d5.png,K,053
data/synth_squares/img/sq_01807_r.png,r,synth_028
data/squares/K/011_d8.png,K,011
data/squares/empty/035_b3.png,empty,035
data/squares/empty/060_f7.png,empty,060
data/synth_squares/img/sq_01874_Q.png,Q,synth_029
data/squares/empty/016_h6.png,empty,016
data/squares/empty/019_f8.png,empty,019
data/squares/empty/026_f5.png,empty,026
data/squares/empty/006_f4.png,empty,006
data/synth_squares/img/sq_03479_n.png,n,synth_054
data/squares/empty/074_h4.png,empty,074
data/squares/empty/026_g2.png,empty,026
data/squares/empty/059_e4.png,empty,059
data/synth_squares/img/sq_02006_P.png,P,synth_031
data/squares/B/032_b8.png,B,032
data/squares/empty/058_g1.png,empty,058
data/synth_squares/img/sq_01942_q.png,q,synth_030
data/synth_squares/img/sq_01048_R.png,R,synth_016
data/squares/R/046_g4.png,R,046
data/squares/r/071_d7.png,r,071
data/squares/B/011_b8.png,B,011
data/synth_squares/img/sq_03090_R.png,R,synth_048
data/squares/empty/007_e5.png,empty,007
